PIXEL_INDEX,H,Mg,Al,Si,Ca,Ti,Fe,K,Th,U,Sm,Gd,O,MIN_LAT (deg),MAX_LAT(deg),MAX_LON deg,MIN_LON deg
1604,5.185231071061702e-05,0.042599083,0.1017844726068778,0.1872593629686878,0.1566774504993704,0.000972145,0.036757189,0.000435604,1.2115707115065328e-06,3.29781477095446e-07,2.305601348097008e-06,2.997281752526109e-06,0.473455995,52.5,57.5,-100,-108
1605,3.1714430509059535e-05,0.035314865,0.091551966,0.1936745109689114,0.1646773581031204,0.000721717,0.033464979,0.000717173,1.2815085641805202e-06,3.488930292020691e-07,3.207468616695053e-06,4.169709201703568e-06,0.4798367092862283,52.5,57.5,-92,-100
1606,3.182122220434896e-05,0.02184823,0.085000639,0.1682353830017572,0.1256478310939633,0.003297978,0.045389985,0.000713875,1.60567982579213e-06,4.375024099761343e-07,3.507299633264301e-06,4.559489523243593e-06,0.549824148,52.5,57.5,-84,-92
1607,5.265242470415293e-05,0.061659428,0.079766323,0.1823341266258426,0.1293189057144066,0.002792259,0.050043694,0.001009938,2.664398709159636e-06,7.264666157185267e-07,5.903888420599684e-06,7.675054946779589e-06,0.4930057027806666,52.5,57.5,-76,-84
1608,4.464730662241121e-05,0.057414708,0.077724,0.194743307,0.1727328035321407,0.011861487,0.070388942,0.001680783,3.791123022672789e-06,1.0339454634421197e-06,9.787200968996652e-06,1.2723361259695644e-05,0.4133819867488643,52.5,57.5,-68,-76
1609,6.00636284625668e-05,0.035097989,0.066246506,0.1875870684333669,0.1465251515295876,0.011150508,0.068581047,0.00186509,4.479031364805502e-06,1.22191134849086e-06,1.1668352964623008e-05,1.5168858854009912e-05,0.4828540382719121,52.5,57.5,-60,-68
1610,5.7352524757326936e-05,0.060162166,0.069647287,0.1838832966339246,0.1558424548900397,0.005141716,0.078197427,0.002107291,5.370817791899146e-06,1.4652721535937454e-06,1.1721989421501362e-05,1.5238586247951772e-05,0.4449272126203505,52.5,57.5,-52,-60
1611,4.772185867568812e-05,0.046838475,0.063560194,0.1819055678959513,0.1344431546359276,0.008617783,0.096896944,0.002546706,6.189351151108953e-06,1.688737186280554e-06,1.3710860911508695e-05,1.7824119184961306e-05,0.4651040400567355,52.5,57.5,-44,-52
1612,3.298175258031406e-05,0.071868722,0.052138714,0.2003077512689542,0.1615144653357665,0.009808842,0.1047130611642561,0.003087021,7.618304275335707e-06,2.078723454771804e-06,1.74131455394873e-05,2.263708920133349e-05,0.3964786949671836,52.5,57.5,-36,-44
1613,6.651188064548222e-05,0.055532144,0.060113924,0.1840110301536313,0.1593587159411979,0.01162793,0.091438221,0.002976897,7.535989295714378e-06,2.0563318131779817e-06,1.8250801687104214e-05,2.372604219323548e-05,0.4348230564507895,52.5,57.5,-28,-36
1614,7.656858748168453e-05,0.041408044,0.050730493,0.154026538,0.1522273768620416,0.01215675,0.1000087992534954,0.002676949,6.510795078657349e-06,1.7766270747466509e-06,1.693338332535624e-05,2.201339832296312e-05,0.4866412471162467,52.5,57.5,-20,-28
1615,9.281137531109166e-05,0.071266759,0.073883525,0.1754648181225054,0.170973797,0.010237452,0.1089332244084078,0.0027721,7.303418427928937e-06,1.9928482967116136e-06,1.862912558894906e-05,2.4217863265633777e-05,0.38632337,52.5,57.5,-12,-20
1616,7.264345713797689e-05,0.064642846,0.075788369,0.1598083887255794,0.1268880653528764,0.008039121,0.087023462,0.002115467,5.506079469859844e-06,1.5022275787215311e-06,1.3954055330058542e-05,1.81402719290761e-05,0.4755825361548067,52.5,57.5,-4,-12
1617,4.666988183114261e-05,0.059759032,0.069367506,0.174356391,0.1345621859064945,0.007865754,0.087645657,0.002001602,4.983826570158834e-06,1.3596711658409718e-06,1.2196966966529742e-05,1.5856057056488662e-05,0.464360806,52.5,57.5,4,-4
1618,1.9746648074665564e-05,0.057120099,0.080161525,0.1864300864085276,0.1256668377206357,0.006316139,0.090939031,0.001989508,4.684000422392186e-06,1.2777097070750651e-06,1.2825191539021983e-05,1.6672749000728578e-05,0.4513215680511384,52.5,57.5,12,4
1619,3.1230294431165e-05,0.062340815,0.053218456,0.1674025793694576,0.1273375686177212,0.009880664,0.08112629,0.001564859,3.929919536018791e-06,1.071968892631995e-06,1.0156482457167354e-05,1.320342719431756e-05,0.4970691766861412,52.5,57.5,20,12
1620,4.470744775741096e-05,0.059492471,0.074690624,0.1752620651524994,0.1300190948940094,0.008217484,0.08735995,0.001630099,3.822907221723926e-06,1.0426732284948246e-06,1.0045047256958993e-05,1.3058561434046696e-05,0.463255536,52.5,57.5,28,20
1621,4.153057322811191e-05,0.070906691,0.069632697,0.1848692579110034,0.1568464415422512,0.006124945,0.085561311,0.00146644,3.49222819933408e-06,9.52343242626414e-07,8.133179392851805e-06,1.0573133210707342e-05,0.4245275344073125,52.5,57.5,36,28
1622,4.555970754959184e-05,0.050762838,0.073229739,0.1990103595393951,0.1614311518813421,0.004455216,0.074304174,0.001498603,3.3528008467663376e-06,9.143268218067992e-07,7.919757361879537e-06,1.0295684570443396e-05,0.4352398766404823,52.5,57.5,44,36
1623,3.085443409021203e-05,0.046618988,0.091140658,0.1753051294867826,0.1213519540157486,0.002008505,0.051636725,0.000984865,2.106030936327085e-06,5.740527753469587e-07,5.911885127749153e-06,7.6854506660739e-06,0.5109060437811543,52.5,57.5,52,44
1624,3.5499273509956145e-05,0.046496512,0.085185544,0.1784013606478253,0.1193442854155516,0.003263929,0.050395527,0.000799434,1.482096588284798e-06,4.037206715740451e-07,4.951075112119776e-06,6.436397645755707e-06,0.5160646348631286,52.5,57.5,60,52
1625,6.769632733450072e-05,0.039495864,0.1029675611335203,0.1874888370071055,0.1263800260650485,0.002897072,0.044546465,0.000641615,1.3540374232035772e-06,3.686956066145324e-07,4.009961909443746e-06,5.2129504822768684e-06,0.495503917,52.5,57.5,68,60
1626,2.125839310958267e-05,0.022280764,0.071309469,0.1892494971259705,0.1395390350569052,0.003479351,0.046422611,0.000593475,1.0270590185040184e-06,2.794943137446609e-07,3.9431556212704064e-06,5.126102307651529e-06,0.5270941622139786,52.5,57.5,76,68
1627,2.125859294440803e-05,0.038093406,0.075284797,0.2046172914062146,0.1587048974171139,0.003421113,0.047584615,0.000620198,1.0255948332215264e-06,2.790080308737995e-07,4.970914211756999e-06,6.4621884752841e-06,0.4716396865366909,52.5,57.5,84,76
1628,3.889512974185592e-05,0.032911338,0.1024222919334209,0.1974863636140458,0.1353528649147757,0.003579612,0.036505162,0.000664679,9.050827715148412e-07,2.4610325228162734e-07,3.3304819212478466e-06,4.3296264976222e-06,0.4910299820597205,52.5,57.5,92,84
1629,3.062260615502744e-05,0.025128347,0.1018660361537243,0.1823215817770419,0.1457856468749966,0.001859523,0.028544758,0.000566569,8.94953739669245e-07,2.434007973762441e-07,2.221205295681263e-06,2.8875668843856425e-06,0.513890668,52.5,57.5,100,92
1630,1.0545264961048007e-05,0.026091138,0.072037727,0.1931450306812892,0.1592837539300757,0.0006229,0.031910109,0.000465866,9.34097546318662e-07,2.541320752668735e-07,2.1598578728902155e-06,2.807815234757281e-06,0.5164267739354413,52.5,57.5,108,100
1631,2.9372435671241585e-05,0.041642578,0.079436513,0.2037381901964496,0.1592433197643417,0.000633178,0.03029684,0.000514199,9.858236281380635e-07,2.68193778522738e-07,2.1414343219621416e-06,2.783864618550783e-06,0.4844596305432493,52.5,57.5,116,108
1632,3.0810475286762e-05,0.034310622,0.086291828,0.1737083646133795,0.1626569430138564,0.001830468,0.029985213,0.000406876,8.584962136782599e-07,2.3346818082724046e-07,2.637795146636218e-06,3.4291336906270834e-06,0.5107717157342567,52.5,57.5,124,116
1633,3.8301024115233896e-05,0.033489496,0.079739963,0.1956809530709391,0.1567236703063359,0.001897134,0.037402816,0.000488918,7.638572111082529e-07,2.0758679757661598e-07,2.20169827011303e-06,2.862207751146939e-06,0.4945327143625554,52.5,57.5,132,124
1634,2.980963130174723e-05,0.016790893,0.07005795,0.187887593,0.1686340453909491,0.001528425,0.037964255,0.000417176,6.62911421669534e-07,1.8009109804300106e-07,2.067168294181279e-06,2.6873187824356623e-06,0.5166842560551419,52.5,57.5,140,132
1635,5.954819310449137e-05,0.05351331,0.1118553228108495,0.1985500084859314,0.149666333,0.000142558,0.034197437,0.000266813,6.076917404617158e-07,1.6486924911757428e-07,1.219759371327599e-06,1.5856871827258784e-06,0.451745091,52.5,57.5,148,140
1636,7.251566118377026e-05,0.035130742,0.093837415,0.191218937,0.1618197643144588,0.002936064,0.032091603,0.000264552,5.928386886109722e-07,1.6089218381933392e-07,6.488114776118943e-07,8.434549208954628e-07,0.4826261616016218,52.5,57.5,156,148
1637,7.262430429959565e-05,0.036066898,0.1044470436489484,0.1955266559247819,0.1582140423769386,0,0.038266235,0.000344589,6.401583560789976e-07,1.737661036673325e-07,7.938958189151636e-07,1.032064564589713e-06,0.4670592706706234,52.5,57.5,164,156
1638,7.041243012340142e-05,0.038286945,0.088917044,0.1843524646719899,0.1587989668091739,0.002748471,0.034139381,0.000304073,4.744660988284597e-07,1.2858760061207762e-07,8.153448620217788e-07,1.059948320628313e-06,0.4923797632288869,52.5,57.5,172,164
1639,6.01102646524346e-05,0.033177045,0.085631572,0.1882053492239858,0.177438642,0.002158656,0.033131868,0.000248197,4.839811488054513e-07,1.311835928271823e-07,1.565799120698301e-06,2.035538856907792e-06,0.479944344,52.5,57.5,180,172
1640,6.395766017786149e-05,0.041770476,0.092537253,0.2007944980016754,0.1685320410743992,0.001622636,0.032436765,0.000183403,4.422037048716309e-07,1.197200793623408e-07,1.0519173157130358e-06,1.3674925104269467e-06,0.4620559881900832,57.5,62.5,-171,-180
1641,7.267631008029024e-05,0.025903042,0.1130387834057052,0.2274767344671263,0.1522913924858018,0.00104073,0.032691671,0.000398868,4.7362505099186243e-07,1.282267572672863e-07,6.615308167221786e-07,8.599900617388322e-07,0.4470839792776057,57.5,62.5,-162,-171
1642,6.705757730707223e-05,0.015822489,0.089662864,0.2071762788432873,0.158878854,0.002335662,0.032075421,0.0002125,3.2061839345046257e-07,8.656513616298679e-08,1.0361142286496798e-06,1.346948497244584e-06,0.493766083,57.5,62.5,-153,-162
1643,1.8290175910480917e-05,0.02824726,0.081121388,0.1879315272152315,0.1418904870280601,0.001728784,0.029337687,0.000176512,3.082962725113009e-07,8.326577551523204e-08,8.950943605131321e-07,1.163622668667072e-06,0.5295456140266261,57.5,62.5,-144,-153
1644,5.865425908882528e-05,0.016683654,0.1143478672490174,0.1952703039594748,0.1419270421038495,0.001320633,0.030903556,0.000427733,4.20387643746972e-07,1.1378286944869522e-07,8.551971329938905e-07,1.1117562728920577e-06,0.4990580562401221,57.5,62.5,-135,-144
1645,8.838080033079594e-05,0.024917028,0.1055433869427727,0.1905584295989044,0.1527017295468019,0.001218207,0.034574758,0.000452231,5.183080834127688e-07,1.4052520857187584e-07,3.015938458061272e-07,3.920719995479653e-07,0.489944497,57.5,62.5,-126,-135
1646,7.131310688461708e-05,0.028236056,0.1101527325754145,0.1926311751422158,0.1676461779625782,0.000860916,0.030253681,0.000409829,6.229613461498773e-07,1.690778616078523e-07,9.861947317354633e-07,1.2820531512561025e-06,0.4697350589725202,57.5,62.5,-117,-126
1647,7.614479163555519e-05,0.033733707,0.096933291,0.1957839825433672,0.1582241682636644,0.001823925,0.035347173,0.000363608,9.413815005518766e-07,2.560065858341178e-07,9.851956022788738e-07,1.280754282962536e-06,0.4777105375970469,57.5,62.5,-108,-117
1648,4.349568100832817e-05,0.024288855,0.077960714,0.1971318204890672,0.1561010872571225,0.001659841,0.036168135,0.000454344,1.0180825549476309e-06,2.770185067766456e-07,1.7123453974192196e-06,2.226049016644986e-06,0.5061864736145054,57.5,62.5,-99,-108
1649,2.578091725516547e-05,0.039677445,0.1017222305564681,0.1832876943268459,0.1444084864393331,0.000905537,0.034354863,0.000523934,1.009008014223546e-06,2.745253690074791e-07,2.1441184155458034e-06,2.7873539402095445e-06,0.4950878138590482,57.5,62.5,-90,-99
1650,2.1447947341075293e-05,0.049122188,0.074785768,0.1899431924906455,0.1380868046459024,0.002653516,0.042517257,0.000719968,1.3070790733564638e-06,3.559085034299949e-07,3.682314790557399e-06,4.787009227724619e-06,0.5021397250229469,57.5,62.5,-81,-90
1651,3.346902442976222e-05,0.035726349,0.085314272,0.1662674399898181,0.1317394809991861,0.004540157,0.042097349,0.000994128,1.8370194950331836e-06,5.006531644966451e-07,5.819227068026267e-06,7.564995188434145e-06,0.533271633,57.5,62.5,-72,-81
1652,5.145073907952027e-05,0.050058791,0.075228969,0.1928790447554399,0.1476200433058392,0.000263123,0.048599308,0.001272046,2.715071365117584e-06,7.403149273104101e-07,5.406719657363895e-06,7.0287355545730645e-06,0.4840113335060234,57.5,62.5,-63,-72
1653,4.5314197178379256e-05,0.046622619,0.096607346,0.1744283949865842,0.1506647765775225,0.002550549,0.046609974,0.001716359,3.52861459323815e-06,9.624408517736532e-07,7.508160028818832e-06,9.760608037464482e-06,0.4807329069826069,57.5,62.5,-54,-63
1654,5.629674264938118e-05,0.054193975,0.093661647,0.1940159901902754,0.15522758,0.003237123,0.057067214,0.00240239,5.60352521844671e-06,1.5287401971028568e-06,1.3216073263953596e-05,1.7180895243139676e-05,0.4401002553474096,57.5,62.5,-45,-54
1655,5.075735478696026e-05,0.045112457,0.069008794,0.1826541236906596,0.1668232841496946,0.005965572,0.079432971,0.002862231,6.551952289692831e-06,1.7877079044113892e-06,1.662404789647461e-05,2.1611262265417005e-05,0.4480432338492202,57.5,62.5,-36,-45
1656,4.832557046679625e-05,0.04835979,0.07027019,0.1705037060237288,0.1285326254507845,0.008479539,0.081823559,0.002653207,6.1306673861150776e-06,1.6727515219057587e-06,1.5193975999919122e-05,1.9752168799894865e-05,0.4892863094196122,57.5,62.5,-27,-36
1657,5.189874755937279e-05,0.056244751,0.047423319,0.1650403977001761,0.1406437161429801,0.010277792,0.093065258,0.002237574,5.307523764796691e-06,1.4481178952769948e-06,1.258121004470364e-05,1.6355573058114733e-05,0.4849796003000725,57.5,62.5,-18,-27
1658,4.69604482115762e-05,0.062657654,0.057418473,0.18164536,0.136792774,0.008298755,0.090560632,0.002333283,5.324240623115526e-06,1.4525496722920138e-06,1.2956029336829924e-05,1.68428381378789e-05,0.4602095313746518,57.5,62.5,-9,-18
1659,3.934973838787776e-05,0.058662048,0.068014807,0.1813388519781032,0.1599691103253865,0.005274195,0.086671171,0.002343831,5.419464777153816e-06,1.4785656672372546e-06,1.3668297999041017e-05,1.7768787398753316e-05,0.4376483022671612,57.5,62.5,0,-9
1660,4.136646436019184e-05,0.050967182,0.064342525,0.1821173418409132,0.170998886,0.00605786,0.083572098,0.002182816,5.429589390376863e-06,1.4813092377087252e-06,1.529050285720479e-05,1.987765371436624e-05,0.4396778457690599,57.5,62.5,9,0
1661,4.4678243010402574e-05,0.057266213,0.08425691,0.1743245573879508,0.146646139,0.006649047,0.073611699,0.002066144,4.815308680997331e-06,1.3136456702870585e-06,1.519076820026314e-05,1.974799866034208e-05,0.4550935455121574,57.5,62.5,18,9
1662,5.313145476439444e-05,0.060081896,0.073572551,0.1918218034743912,0.1600410623905834,0.00361839,0.073084788,0.001893096,4.250439961878597e-06,1.159375894851684e-06,1.3266067371729894e-05,1.7245887583248867e-05,0.4357973588979493,57.5,62.5,27,18
1663,3.947433978999574e-05,0.058514187,0.083146563,0.1825645194036551,0.1401051061440173,0.005657659,0.060998452,0.001604128,3.5721283171503087e-06,9.742253174588998e-07,1.077151154326617e-05,1.400296500624602e-05,0.4673405906232157,57.5,62.5,36,27
1664,2.66944909611593e-05,0.047930501,0.075376772,0.182150095,0.153719382,0.00180603,0.05046205,0.001271196,2.679043046739796e-06,7.304966647662547e-07,7.283082243354872e-06,9.468006916361337e-06,0.4872371191371044,57.5,62.5,45,36
1665,9.440597111373822e-06,0.068410672,0.092672134,0.1785388384968198,0.114770593,0.002819453,0.038482021,0.000899052,1.957271529150367e-06,5.334161337149875e-07,6.068809804967669e-06,7.889452746457968e-06,0.5033813473053008,57.5,62.5,54,45
1666,3.387697580970032e-05,0.052731795,0.08458909,0.1906530447029084,0.1486257035953606,0.001409313,0.044457656,0.000622359,1.404828670602259e-06,3.8257129093269713e-07,4.518800856270998e-06,5.874441113152299e-06,0.476864982,57.5,62.5,63,54
1667,1.5846819668017305e-05,0.021928345,0.088208987,0.174695954,0.1367178362058673,0.004491283,0.039063298,0.000557676,1.1171692373524118e-06,3.040863052967376e-07,3.3468595875124987e-06,4.3509174637662485e-06,0.5343116539915076,57.5,62.5,72,63
1668,5.208559785496056e-06,0.024059069,0.092630255,0.1882738736063085,0.1359754532328578,0.004664527,0.039435973,0.000569654,8.087233430707651e-07,2.1984438291933457e-07,4.800133209441778e-06,6.240173172274311e-06,0.5143739173547813,57.5,62.5,81,72
1669,2.980651776110195e-06,0.019475367,0.084674529,0.1938147187367543,0.1579547520725383,0.003548026,0.033542648,0.000575946,8.98039964608765e-07,2.44242796858308e-07,4.0714517323606375e-06,5.29288725206883e-06,0.5064005263205585,57.5,62.5,90,81
1670,1.4256941701622287e-05,0.038144065,0.1132497845746389,0.2022450030620946,0.1348368580497743,0.001929233,0.024023569,0.000707642,1.5061447370692456e-06,4.101781646221251e-07,3.195265989051274e-06,4.1538457857666575e-06,0.4848403229518107,57.5,62.5,99,90
1671,1.5218312708787305e-05,0.029083252,0.08738791,0.1876853117550608,0.1601705467619237,0.002610584,0.030631407,0.000786799,1.791824826072277e-06,4.882585940098881e-07,4.50037250949842e-06,5.850484262347947e-06,0.501616341,57.5,62.5,108,99
1672,3.451994738087667e-05,0.030855661,0.093061029,0.2031587123466317,0.1654478736519636,0.002036036,0.029057597,0.000728237,1.5349410928448742e-06,4.180610421103454e-07,3.8044069912945066e-06,4.945729088682859e-06,0.4756096301619936,57.5,62.5,117,108
1673,4.578807322031454e-05,0.023772629,0.084705245,0.171757298,0.1657251201818704,0.001431112,0.034276869,0.000506876,9.560791530629326e-07,2.6011707889728346e-07,2.482681588328663e-06,3.227486064827262e-06,0.5177721359027636,57.5,62.5,126,117
1674,5.053790644444377e-05,0.032183234,0.114864214,0.2120030650835649,0.1418008639898701,0.000123237,0.033791851,0.000412631,9.175851291205255e-07,2.494635207091853e-07,2.9633903778530405e-06,3.852407491208952e-06,0.4647623831177389,57.5,62.5,135,126
1675,4.852411748562106e-05,0.033583657,0.1043169890332544,0.2043099540675823,0.151915488,0.000769787,0.03082196,0.000411111,5.439354141015987e-07,1.4748599755574606e-07,1.938085797873043e-06,2.5195115372349564e-06,0.4738173795922079,57.5,62.5,144,135
1676,5.161443035271481e-05,0.040046017,0.091101353,0.196690178,0.1652584171978036,0.000242256,0.034545409,0.0002582,6.030833874517662e-07,1.6366434706367593e-07,1.8678160398847555e-06,2.428160851850182e-06,0.4718014915438661,57.5,62.5,153,144
